copyright	zengfr	site:http://github.com/zengfr/romhack
spr;FFFF90B4; 1; 0; 0; 0; 0;   4;   2;       0;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   476F0;       0;   475FE;a0:   476FA;153C;8000;       4;3100	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   476FA;       0;   475FE;a0:   47704;1540;8000;      84;3100	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   477BA;       0;   475FE;a0:   479B4;1580;8000;   10003;3200	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   477F0;       0;   475FE;a0:   477FA;1574;8000;     40C;362C	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   477FA;       0;   475FE;a0:   47804;1570;8000;      8C;3500	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   47804;       0;   475FE;a0:   47804;1570;8000;      8C;3500	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   478C2;       0;   475FE;a0:   478CC;1580;8000;       7;3200	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   478CC;       0;   475FE;a0:   478CC;1580;8000;       7;3200	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   478CC;       0;   475FE;a0:   478D6;1524;8000;      82;3000	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   478CC;       0;   475FE;a0:   479A8;15C0;8000;      94;4700	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479A8;       0;   475FE;a0:   476E6;1534;8000;       4;3100	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479A8;       0;   475FE;a0:   479A8;15C0;8000;      94;4700	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479B4;       0;   475FE;a0:   479BE;152C;8000;   10003;3C00	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479BE;       0;   475FE;a0:   479C8;1588;8000;       3;3D00	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479C8;       0;   475FE;a0:   478C2;152C;8000;       3;3C00	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479C8;       0;   475FE;a0:   479C8;1588;8000;       3;3D00	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479C8;       0;   475FE;a0:   479D2;158C;8000;       3;3D00	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479D2;       0;   475FE;a0:   479DC;1590;8000;       3;3D00	
spr;FFFFDA74; 1; 2; 0; 6; 8;  50; 204;   479DC;       0;   475FE;a0:   479E6;1584;8000;      83;3D00	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   4769E;       0;   475FE;a0:   4793E;1580;8000;   10003;3200	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   478C2;       0;   475FE;a0:   478CC;1580;8000;       7;3200	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   478CC;       0;   475FE;a0:   478CC;1580;8000;       7;3200	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   478CC;       0;   475FE;a0:   478D6;1524;8000;      82;3000	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   4793E;       0;   475FE;a0:   47948;152C;8000;   10003;3C00	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   47948;       0;   475FE;a0:   47952;1584;8000;      12;3D00	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   47952;       0;   475FE;a0:   4795C;1590;8000;       3;3D00	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   4795C;       0;   475FE;a0:   47966;158C;8000;       3;3D00	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   47966;       0;   475FE;a0:   47970;1588;8000;       3;3D00	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   47970;       0;   475FE;a0:   4797A;159C;8000;     487;402F	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   4797A;       0;   475FE;a0:   478C2;152C;8000;       3;3C00	
spr;FFFFDA74; 1; 2; 0; 6; A;  50; 204;   4797A;       0;   475FE;a0:   4797A;159C;8000;     487;402F	
spr;FFFFDA74; 1; 2; 0; 6; E;  50; 204;   47804;       0;   475FE;a0:   4762E;1520;8000;      87;3000	
spr;FFFFDA74; 1; 2; 0; 6; E;  50; 204;   4784E;       0;   475FE;a0:   4762E;1520;8000;      87;3000	
spr;FFFFDA74; 1; 2; 0; 6; E;  50; 204;   478CC;       0;   475FE;a0:   4762E;1520;8000;      87;3000	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D4CE;       0;   3D400;a0:   3D4CE; 810;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D4CE;       0;   3D400;a0:   3D4D8; 834;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D4D8;       0;   3D400;a0:   3D4E2; 838;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D4E2;       0;   3D400;a0:   3D4EC; 83C;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D4EC;       0;   3D400;a0:   3D4F6; 840;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D4F6;       0;   3D400;a0:   3D500; 83C;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D500;       0;   3D400;a0:   3D50A; 838;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 200;   3D50A;       0;   3D400;a0:   3D514; 834;8000;      85;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D77E;       0;   3D6B0;a0:   3D77E; 8C4;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D77E;       0;   3D6B0;a0:   3D788; 8E8;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D788;       0;   3D6B0;a0:   3D77E; 8C4;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D788;       0;   3D6B0;a0:   3D792; 8EC;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D792;       0;   3D6B0;a0:   3D788; 8E8;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D792;       0;   3D6B0;a0:   3D79C; 8F0;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D79C;       0;   3D6B0;a0:   3D792; 8EC;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D79C;       0;   3D6B0;a0:   3D7A6; 8F4;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D7A6;       0;   3D6B0;a0:   3D7B0; 8F0;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D7B0;       0;   3D6B0;a0:   3D7BA; 8EC;8000;       5;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  28; 406;   3D7BA;       0;   3D6B0;a0:   3D7C4; 8E8;8000;      85;1500	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DA8E;1078;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DF78;       0;   6DF2A;a0:   6DF78;1188;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DF78;       0;   6DF2A;a0:   6DF82;118C;8000;   20004;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DF82;       0;   6DF2A;a0:   6DF8C;1190;8000;   30004;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DF8C;       0;   6DF2A;a0:   6DF96;1194;8000;   40004;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DF96;       0;   6DF2A;a0:   6DFA0;1198;8000;   50008;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DFA0;       0;   6DF2A;a0:   6DFAA;1194;8000;   40004;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DFAA;       0;   6DF2A;a0:   6DFB4;1190;8000;   30004;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 0;  38; 20A;   6DFB4;       0;   6DF2A;a0:   6DFBE;118C;8000;   20084;1C00	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BB4;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BCA;       0;   34B90;a0:   34BD4;28D4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BD4;       0;   34B90;a0:   34BDE;28D8;8000;       8; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BDE;       0;   34B90;a0:   34BD4;28D4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BE8;       0;   34B90;a0:   34BDE;28D8;8000;       8; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BF2;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BF2;       0;   34B90;a0:   34BE8;28DC;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BFC;       0;   34B90;a0:   34BF2;28E0;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 202;   34BFC;       0;   34B90;a0:   34BFC;28E4;8000;      88; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BB4;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BCA;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BCA;       0;   34B90;a0:   34BD4;28D4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BD4;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BD4;       0;   34B90;a0:   34BDE;28D8;8000;       8; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BDE;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BDE;       0;   34B90;a0:   34BE8;28DC;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BE8;       0;   34B90;a0:   34BF2;28E0;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BF2;       0;   34B90;a0:   34BFC;28E4;8000;      88; 800	
spr;FFFFDA74; 1; 2; 0; 8; 2;   8; 204;   34BFC;       0;   34B90;a0:   34BFC;28E4;8000;      88; 800	
spr;FFFFDA74; 1; 2; 0; 8; 8;   8; 204;   34BCA;       0;   34B90;a0:   34C50;2738;8000;       3; 800	
spr;FFFFDA74; 1; 2; 0; 8; 8;   8; 204;   34BE8;       0;   34B90;a0:   34C50;2738;8000;       3; 800	
spr;FFFFDA74; 1; 2; 0; 8; 8;   8; 204;   34C50;       0;   34B90;a0:   34C50;2738;8000;       3; 800	
spr;FFFFDA74; 1; 2; 0; 8; 8;   8; 204;   34C50;       0;   34B90;a0:   34C5A;273C;8000;     405; 801	
spr;FFFFDA74; 1; 2; 0; 8; 8;   8; 204;   34C5A;       0;   34B90;a0:   34C64;2738;8000;      83; 800	
spr;FFFFDA74; 1; 2; 0; 8; A;   8; 204;   34BDE;       0;   34B90;a0:   34C70;272C;8000;       4; 800	
spr;FFFFDA74; 1; 2; 0; 8; A;   8; 204;   34C70;       0;   34B90;a0:   34C70;272C;8000;       4; 800	
spr;FFFFDA74; 1; 2; 0; 8; A;   8; 204;   34C70;       0;   34B90;a0:   34C7A;2730;8000;       3; 800	
spr;FFFFDA74; 1; 2; 0; 8; A;   8; 204;   34C7A;       0;   34B90;a0:   34C84;2734;8000;     406; 802	
spr;FFFFDA74; 1; 2; 0; 8; A;   8; 204;   34C84;       0;   34B90;a0:   34C8E;2730;8000;      84; 800	
spr;FFFFDA74; 1; 2; 0; 8;10;   8; 204;   34C50;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; 8;10;   8; 204;   34C70;       0;   34B90;a0:   34BCA;26B4;8000;   10008; 800	
spr;FFFFDA74; 1; 2; 0; A; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DD64;10E4;8000;  180019;2100	
spr;FFFFDA74; 1; 2; 0; A; 2;   8; 204;   34BE8;       0;   34B90;a0:   34CBA;B308;  3C;       5; 900	
spr;FFFFDA74; 1; 2; 0; A; 2;   8; 204;   34CBA;       0;   34B90;a0:   34CBA;B308;  3C;       5; 900	
spr;FFFFDA74; 1; 2; 0; A; 2;   8; 204;   34CBA;       0;   34B90;a0:   34CC4;B30C;  44;       5; 900	
spr;FFFFDA74; 1; 2; 0; A; 2;   8; 204;   34CC4;       0;   34B90;a0:   34CCE;B310;  4C;       5; 900	
spr;FFFFDA74; 1; 2; 0; A; 2;   8; 204;   34CCE;       0;   34B90;a0:   34CD8;B314;  54;       5; 900	
spr;FFFFDA74; 1; 2; 0; A; 2;   8; 204;   34CD8;       0;   34B90;a0:   34CE2;B318;  5C;       5; 900	
spr;FFFFDA74; 1; 2; 0; A; 2;   8; 204;   34CE2;       0;   34B90;a0:   34CEC;B31C;  64;      85; 900	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D6D8;       0;   3D6B0;a0:   3D8F0; 950;8000;      8A;2300	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D7D0;       0;   3D6B0;a0:   3D7D0; 8F8;8000;   10404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D7D0;       0;   3D6B0;a0:   3D7DA; 8FC;8000;     404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D7D0;       0;   3D6B0;a0:   3D89C; 918;8000;      18;1800	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D7DA;       0;   3D6B0;a0:   3D7E4; 900;8000;   10404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D7E4;       0;   3D6B0;a0:   3D7EE; 904;8000;     404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D7EE;       0;   3D6B0;a0:   3D7F8; 908;8000;   10404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D7F8;       0;   3D6B0;a0:   3D802; 90C;8000;     404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D802;       0;   3D6B0;a0:   3D80C; 910;8000;   10404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D80C;       0;   3D6B0;a0:   3D816; 914;8000;     484;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D89C;       0;   3D6B0;a0:   3D8A6; 93C;8000;     40F;1E2A	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D8A6;       0;   3D6B0;a0:   3D8B0; 93C;8000;     4BC;1E14	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D8B0;       0;   3D6B0;a0:   3D8FC; 940;8000;       6;1F00	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D8F0;       0;   3D6B0;a0:   3D7D0; 8F8;8000;   10404;1713	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D8FC;       0;   3D6B0;a0:   3D906; 93C;8000;       8;1E00	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D906;       0;   3D6B0;a0:   3D910; 918;8000;      BC;1800	
spr;FFFFDA74; 1; 2; 0; A; A;  28; 406;   3D910;       0;   3D6B0;a0:   3D91C; 91C;8000;      94; A00	
spr;FFFFDA74; 1; 2; 0; E; 0;   8; 202;   34BF2;       0;   34B90;a0:   34BB4;26B4;8000;      8A; 800	
spr;FFFFDA74; 1; 2; 0; E; 0;   8; 202;   34BFC;       0;   34B90;a0:   34BB4;26B4;8000;      8A; 800	
spr;FFFFDA74; 1; 2; 0; E; 0;   8; 204;   34BF2;       0;   34B90;a0:   34BB4;26B4;8000;      8A; 800	
spr;FFFFDA74; 1; 2; 0; E; 0;  38; 20A;   6DF6C;       0;   6DF2A;a0:   6DF6C;1184;8000;      87;1B00	
spr;FFFFDA74; 1; 2; 0; E; 0;  38; 20A;   6E21A;       0;   6DF2A;a0:   6DF6C;1184;8000;      87;1B00	
spr;FFFFDA74; 1; 2; 0; E; 0;  38; 20A;   6E370;       0;   6DF2A;a0:   6E37A;1184;8000;      9E;1B00	
spr;FFFFDA74; 1; 2; 0; E; 0;  38; 20A;   6E386;       0;   6DF2A;a0:   6E370;1218;8000;  280007;2600	
spr;FFFFDA74; 1; 2; 0;14; 0;  38; 20A;   6DF6C;       0;   6DF2A;a0:   6E21A;11EC;8000;  120002;2000	
spr;FFFFDA74; 1; 2; 0;14; 0;  38; 20A;   6E21A;       0;   6DF2A;a0:   6E21A;11EC;8000;  120002;2000	
spr;FFFFDA74; 1; 2; 0;14; 0;  38; 20A;   6E21A;       0;   6DF2A;a0:   6E224;11DC;8000;  130002;2000	
spr;FFFFDA74; 1; 2; 0;14; 0;  38; 20A;   6E224;       0;   6DF2A;a0:   6E22E;11F0;8000;  140406;2029	
spr;FFFFDA74; 1; 2; 0;14; 0;  38; 20A;   6E22E;       0;   6DF2A;a0:   6E21A;11EC;8000;  120002;2000	
spr;FFFFDA74; 1; 2; 0;14; 0;  38; 20A;   6E22E;       0;   6DF2A;a0:   6E238;11DC;8000;  130002;2000	
spr;FFFFDA74; 1; 2; 0;14; 0;  38; 20A;   6E238;       0;   6DF2A;a0:   6E242;11EC;8000;  120081;2000	
spr;FFFFDA74; 1; 2; 0;16; 0;  38;   A;   6DB5A;       0;   6DA40;a0:   6DA8E;1078;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   2FAD2;       0;   6DF2A;a0:   6DF78;1188;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DF78;       0;   6DF2A;a0:   6DF78;1188;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DF78;       0;   6DF2A;a0:   6DF82;118C;8000;   20004;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DF82;       0;   6DF2A;a0:   6DF8C;1190;8000;   30004;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DF8C;       0;   6DF2A;a0:   6DF96;1194;8000;   40004;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DF96;       0;   6DF2A;a0:   6DFA0;1198;8000;   50008;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DFA0;       0;   6DF2A;a0:   6DFAA;1194;8000;   40004;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DFAA;       0;   6DF2A;a0:   6DFB4;1190;8000;   30004;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DFB4;       0;   6DF2A;a0:   6DFBE;118C;8000;   20084;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6DFF2;       0;   6DF2A;a0:   6DF78;1188;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;16; 0;  38; 20A;   6E37A;       0;   6DF2A;a0:   6DF78;1188;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DA8E;1078;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DA98;107C;8000;   20004;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DF8C;       0;   6DF2A;a0:   6DFCA;1188;8000;   10007;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFA0;       0;   6DF2A;a0:   6DF78;1188;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFCA;       0;   6DF2A;a0:   6DFCA;1188;8000;   10007;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFCA;       0;   6DF2A;a0:   6DFD4;118C;8000;   20003;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFD4;       0;   6DF2A;a0:   6DFDE;1190;8000;   30003;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFDE;       0;   6DF2A;a0:   6DFE8;1194;8000;   40003;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFE8;       0;   6DF2A;a0:   6DFF2;1198;8000;   50007;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFF2;       0;   6DF2A;a0:   6DFFC;1194;8000;   40003;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6DFFC;       0;   6DF2A;a0:   6E006;1190;8000;   30003;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6E006;       0;   6DF2A;a0:   6E010;118C;8000;   20083;1C00	
spr;FFFFDA74; 1; 2; 0;18; 0;  38; 20A;   6E01C;       0;   6DF2A;a0:   6DFCA;1188;8000;   10007;1C00	
spr;FFFFDA74; 1; 2; 0;1A; 0;  38;   A;   2F934;       0;   6DA40;a0:   6DA8E;1078;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;1A; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DA8E;1078;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;1A; 0;  38;   A;   6DAAC;       0;   6DA40;a0:   6DA8E;1078;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;20; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DE34;10BC;8000;  280007;1F00	
spr;FFFFDA74; 1; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;a0:   6E31E;11CC;8000;  280007;1F00	
spr;FFFFDA74; 1; 2; 0;22; 0;  38; 20A;   6E312;       0;   6DF2A;a0:   6E392;1224;8000;  1D0087;2500	
spr;FFFFDA74; 1; 2; 0;22; 0;  38; 20A;   6E386;       0;   6DF2A;a0:   6E386;1228;8000;  21049E;262B	
spr;FFFFDA74; 1; 2; 0;22; 0;  38; 20A;   6E392;       0;   6DF2A;a0:   6E386;1228;8000;  21049E;262B	
spr;FFFFDA74; 1; 2; 0;22; 0;  38; 20A;   6E392;       0;   6DF2A;a0:   6E392;1224;8000;  1D0087;2500	
spr;FFFFDA74; 1; 2; 0;26; 0;  38; 20A;   6DF6C;       0;   6DF2A;a0:   6E312;1220;8000;  1C0087;2C00	
spr;FFFFDA74; 1; 2; 0;26; 0;  38; 20A;   6E312;       0;   6DF2A;a0:   6E312;1220;8000;  1C0087;2C00	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6CF7E;       0;   6CF3E;a0:   6CFBE; F84;8000;       A; 200	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6CFBE;       0;   6CF3E;a0:   6CFBE; F84;8000;       A; 200	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6CFBE;       0;   6CF3E;a0:   6CFC8; F88;8000;       7; 200	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6CFC8;       0;   6CF3E;a0:   6CFD2; F8C;8000;       7; 200	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6CFD2;       0;   6CF3E;a0:   6CFDC; F90;8000;       A; 200	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6CFDC;       0;   6CF3E;a0:   6CFE6; F94;8000;       7; 200	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6CFE6;       0;   6CF3E;a0:   6CFF0; F98;8000;      87; 200	
spr;FFFFDA74; 1; 2; 0;2A; 0;  34; 40C;   6D03A;       0;   6CF3E;a0:   6CFBE; F84;8000;       A; 200	
spr;FFFFDA74; 1; 2; 0;30; 0;  38;   A;   6DB32;       0;   6DA40;a0:   6DB32;108C;8000;   60007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38;   A;   6DB32;       0;   6DA40;a0:   6DB3C;1090;8000;   70007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38;   A;   6DB3C;       0;   6DA40;a0:   6DB46;1094;8000;   80007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38;   A;   6DB46;       0;   6DA40;a0:   6DB50;1098;8000;   90007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38;   A;   6DB50;       0;   6DA40;a0:   6DB5A;109C;8000;   A0007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38;   A;   6DB5A;       0;   6DA40;a0:   6DB64;10A0;8000;   B0087;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38;   A;   6DE34;       0;   6DA40;a0:   6DB32;108C;8000;   60007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;a0:   6E01C;119C;8000;   60007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;a0:   6E026;11A0;8000;   70007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;a0:   6E030;11A4;8000;   80007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;a0:   6E03A;11A8;8000;   90007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;a0:   6E044;11AC;8000;   A0007;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;a0:   6E04E;11B0;8000;   B0087;1D00	
spr;FFFFDA74; 1; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;a0:   6E01C;119C;8000;   60007;1D00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DA8E;1078;8000;   10008;1C00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DA8E;       0;   6DA40;a0:   6DA98;107C;8000;   20004;1C00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DA98;       0;   6DA40;a0:   6DAA2;1080;8000;   30004;1C00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DAA2;       0;   6DA40;a0:   6DAAC;1084;8000;   40004;1C00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DAAC;       0;   6DA40;a0:   6DAB6;1088;8000;   50008;1C00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DAB6;       0;   6DA40;a0:   6DAC0;1084;8000;   40004;1C00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DAC0;       0;   6DA40;a0:   6DACA;1080;8000;   30004;1C00	
spr;FFFFDA74; 1; 2; 0;36; 0;  38;   A;   6DACA;       0;   6DA40;a0:   6DAD4;107C;8000;   20084;1C00	
