copyright	zengfr	site:http://github.com/zengfr/romhack
a0,w@(a0+0),w@(a0+2),d@(a0+4),w@(a0+8),b@(a6+0),b@(a6+3),b@(a6+4),b@(a6+5),b@(a6+6),b@(a6+7),w@(a6+20),w@(a6+26),d@(a6+28),d@(a6+30),d@(a6+40);	
   2AC1C;335C;8000;      D0;   0; 2; 1; 2; 2; C; 0;   8; 202;   34BCA;       0;   34B90;	
   4C9C6;1E28;8000;      81;B200; 1; 5; 2; 0; 2; 2;  64;   0;   4C9BC;       0;   4C90E;	
   4C9C6;1E28;8000;      81;B200; 1; 5; 2; 0; 2; 2;  64;   0;   4C9C6;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C92A;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C936;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C9C6;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C9D2;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4CA96;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; 8;  64;   0;   4C92A;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; 8;  64;   0;   4C9C6;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C92A;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C968;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C9C6;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C9D2;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; C;  64;   0;   4CA96;       0;   4C90E;	
   4C9D2;1E48;8000;   10003;B700; 1; 5; 2; 0; 4; C;  64;   0;   4CB72;       0;   4C90E;	
   4C9DC;1E4C;8000;   10003;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C9D2;       0;   4C90E;	
   4C9DC;1E4C;8000;   10003;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C9D2;       0;   4C90E;	
   4C9E6;1E50;8000;       3;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C9DC;       0;   4C90E;	
   4C9E6;1E50;8000;       3;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C9DC;       0;   4C90E;	
   4C9F0;1E54;8000;       5;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C9E6;       0;   4C90E;	
   4C9F0;1E54;8000;       5;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C9E6;       0;   4C90E;	
   4C9FA;1E58;8000;       5;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C9F0;       0;   4C90E;	
   4C9FA;1E58;8000;       5;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C9F0;       0;   4C90E;	
   4CA04;1E5C;8000;   10085;B700; 1; 5; 2; 0; 2; 2;  64;   0;   4C9FA;       0;   4C90E;	
   4CA04;1E5C;8000;   10085;B700; 1; 5; 2; 0; 4; C;  64;   0;   4C9FA;       0;   4C90E;	
   4CA10;1E80;8000;       1;B800; 1; 5; 2; 0; 4; 6;  64;   0;   4C92A;       0;   4C90E;	
   4CA10;1E80;8000;       1;B800; 1; 5; 2; 0; 4; 6;  64;   0;   4C936;       0;   4C90E;	
   4CA1A;1E84;8000;       1;B900; 1; 5; 2; 0; 4; 6;  64;   0;   4CA10;       0;   4C90E;	
   4CA24;1E88;8000;     407;BAC6; 1; 5; 2; 0; 4; 6;  64;   0;   4CA1A;       0;   4C90E;	
   4CA2E;1E80;8000;      81;B800; 1; 5; 2; 0; 4; 6;  64;   0;   4CA24;       0;   4C90E;	
   4CA2E;1E80;8000;      81;B800; 1; 5; 2; 0; 4; 6;  64;   0;   4CA2E;       0;   4C90E;	
   4CA3A;1EA0;8000;       C;BB00; 1; 5; 2; 0; 4; A;  64;   0;   4C9D2;       0;   4C90E;	
   4CA44;1EA4;8000;       3;BB00; 1; 5; 2; 0; 4; A;  64;   0;   4CA3A;       0;   4C90E;	
   4CA4E;1EA8;8000;   10007;BB00; 1; 5; 2; 0; 4; A;  64;   0;   4CA44;       0;   4C90E;	
   4CA58;1EAC;8000;      99;BC00; 1; 5; 2; 0; 4; A;  64;   0;   4CA4E;       0;   4C90E;	
   4CA58;1EAC;8000;      99;BC00; 1; 5; 2; 0; 4; A;  64;   0;   4CA58;       0;   4C90E;	
   4CA64;1E8C;8000;       4;BD00; 1; 5; 2; 0; 4; E;  64;   0;   4C9D2;       0;   4C90E;	
   4CA64;1E8C;8000;       4;BD00; 1; 5; 2; 0; 4; E;  64;   0;   4C9DC;       0;   4C90E;	
   4CA64;1E8C;8000;       4;BD00; 1; 5; 2; 0; 4; E;  64;   0;   4C9E6;       0;   4C90E;	
   4CA64;1E8C;8000;       4;BD00; 1; 5; 2; 0; 4; E;  64;   0;   4CA04;       0;   4C90E;	
   4CA6E;1E90;8000;       3;BE00; 1; 5; 2; 0; 4; E;  64;   0;   4CA64;       0;   4C90E;	
   4CA78;1E94;8000;       2;BE00; 1; 5; 2; 0; 4; E;  64;   0;   4CA6E;       0;   4C90E;	
   4CA82;1E98;8000;     402;BFC7; 1; 5; 2; 0; 4; E;  64;   0;   4CA78;       0;   4C90E;	
   4CA8C;1E9C;8000;     403;C0C8; 1; 5; 2; 0; 4; E;  64;   0;   4CA82;       0;   4C90E;	
   4CA96;34D8;8000;      A3;C100; 1; 5; 2; 0; 4; E;  64;   0;   4CA8C;       0;   4C90E;	
   4CA96;34D8;8000;      A3;C100; 1; 5; 2; 0; 4; E;  64;   0;   4CA96;       0;   4C90E;	
   4CACC;1EB0;8000;      86;   0; 1; 5; 0; 2; 4; 0;  64;   0;   4C92A;       0;   4C90E;	
   4CACC;1EB0;8000;      86;   0; 1; 5; 0; 2; 6; 0;  64;   0;   4CACC;       0;   4C90E;	
   4CB02;1E44;8000;      2D;   0; 1; 5; 2; 0; 4;10;  64;   0;   4C92A;       0;   4C90E;	
   4CB0C;1EB0;8000;       2;   0; 1; 5; 2; 0; 4;10;  64;   0;   4CB02;       0;   4C90E;	
   4CB16;1EB4;8000;       1;   0; 1; 5; 2; 0; 4;10;  64;   0;   4CB0C;       0;   4C90E;	
   4CB20;1EB8;8000;   10002;   0; 1; 5; 2; 0; 4;10;  64;   0;   4CB16;       0;   4C90E;	
   4CB2A;1EBC;8000;       1;   0; 1; 5; 2; 0; 4;10;  64;   0;   4CB20;       0;   4C90E;	
   4CB34;1EBC;8000;      AD;C500; 1; 5; 2; 0; 4;10;  64;   0;   4CB2A;       0;   4C90E;	
   4CB40;1E8C;8000;       1;   0; 1; 5; 2; 0; 4; E;  64;   0;   4C9DC;       0;   4C90E;	
   4CB40;1E8C;8000;       1;   0; 1; 5; 2; 0; 4; E;  64;   0;   4C9F0;       0;   4C90E;	
   4CB4A;1E90;8000;       1;   0; 1; 5; 2; 0; 4; E;  64;   0;   4CB40;       0;   4C90E;	
   4CB54;1E94;8000;       1;   0; 1; 5; 2; 0; 4; E;  64;   0;   4CB4A;       0;   4C90E;	
   4CB5E;1E98;8000;     403;  C7; 1; 5; 2; 0; 4; E;  64;   0;   4CB54;       0;   4C90E;	
   4CB68;1E9C;8000;     403;C0C8; 1; 5; 2; 0; 4; E;  64;   0;   4CB5E;       0;   4C90E;	
   4CB72;34D8;8000;      A3;C100; 1; 5; 2; 0; 4; E;  64;   0;   4CB68;       0;   4C90E;	
   4CB72;34D8;8000;      A3;C100; 1; 5; 2; 0; 4; E;  64;   0;   4CB72;       0;   4C90E;	
   4DA2E;263C;8000;      7F; A00; 1; 0; 0; 0; 0; 0;  6C;   0;       0;       0;   4DA2A;	
   4DA38;25D8;8000;      87; 800; 1; 0; 2; 0; 0; 0;  6C;   0;   4DA2E;       0;   4DA2A;	
   4DA38;25D8;8000;      87; 800; 1; 0; 2; 0; 0; 0;  6C;   0;   4DA38;       0;   4DA2A;	
   4DA48;26B4;8000;      32; 800; 1; 1; 0; 0; 0; 0;  6C; 200;       0;       0;   4DA44;	
   4DA48;26B4;8000;      32; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA48;       0;   4DA44;	
   4DA52;26BC;8000;       A; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA48;       0;   4DA44;	
   4DA5C;26C0;8000;       A; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA52;       0;   4DA44;	
   4DA66;26BC;8000;       A; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA5C;       0;   4DA44;	
   4DA70;26B8;8000;       A; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA66;       0;   4DA44;	
   4DA7A;26BC;8000;       A; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA70;       0;   4DA44;	
   4DA84;26C0;8000;       A; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA7A;       0;   4DA44;	
   4DA8E;26BC;8000;      8A; 800; 1; 1; 2; 0; 0; 0;  6C; 200;   4DA84;       0;   4DA44;	
   4DA9E; 808;8000;       C;6A00; 1; 3; 0; 0; 0; 0;  6C; 400;       0;       0;   4DA9A;	
   4DA9E; 808;8000;       C;6A00; 1; 3; 2; 0; 0; 0;  6C; 400;   4DA9E;       0;   4DA9A;	
   4DAA8; 80C;8000;      8C;6B00; 1; 3; 2; 0; 0; 0;  6C; 400;   4DA9E;       0;   4DA9A;	
   4F524;2348;8000;   1000A;   0; 1; 4; 0; 0; 0; 0;  74;   0;   2FA92;       0;   4F4E4;	
   4F524;2348;8000;   1000A;   0; 1; 4; 0; 0; 0; 0;  74; 200;       0;       0;   4F4E4;	
   4F524;2348;8000;   1000A;   0; 1; 4; 0; 0; 0; 0;  74; 200;   612E0;       0;   4F4E4;	
   4F524;2348;8000;   1000A;   0; 1; 4; 0; 4; 0; 2;  74;   0;   4F524;       0;   4F4E4;	
   4F524;2348;8000;   1000A;   0; 1; 4; 2; 0; 0; 0;  74;   0;   4F646;       0;   4F4E4;	
   4F524;2348;8000;   1000A;   0; 1; 4; 2; 0; 0; 0;  74; 200;   4F524;       0;   4F4E4;	
   4F52E;234C;8000;   7000A;   0; 1; 4; 0; 4; 0; 2;  74;   0;   4F524;       0;   4F4E4;	
   4F538;2348;8000;   1008A;   0; 1; 4; 0; 4; 0; 2;  74;   0;   4F52E;       0;   4F4E4;	
   4F544;2348;8000;   1000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F524;       0;   4F4E4;	
   4F544;2348;8000;   1000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F544;       0;   4F4E4;	
   4F54E;234C;8000;   7000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F544;       0;   4F4E4;	
   4F558;2348;8000;   1000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F54E;       0;   4F4E4;	
   4F562;2350;8000;   2000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F558;       0;   4F4E4;	
   4F56C;2354;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F562;       0;   4F4E4;	
   4F576;2358;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F56C;       0;   4F4E4;	
   4F580;235C;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F576;       0;   4F4E4;	
   4F58A;2358;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F580;       0;   4F4E4;	
   4F594;2354;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F58A;       0;   4F4E4;	
   4F59E;2358;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F594;       0;   4F4E4;	
   4F5A8;235C;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F59E;       0;   4F4E4;	
   4F5B2;2358;8000;   3000A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F5A8;       0;   4F4E4;	
   4F5BC;2354;8000;   3008A;   0; 1; 4; 0; 4; 4; 0;  74;   0;   4F5B2;       0;   4F4E4;	
   4F5C8;2304;8000;   4008A;   0; 1; 4; 0; 4; 6; 0;  74;   0;   4F544;       0;   4F4E4;	
   4F5C8;2304;8000;   4008A;   0; 1; 4; 0; 4; 6; 0;  74;   0;   4F5C8;       0;   4F4E4;	
   4F5D4;2304;8000;   4007F;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F5C8;       0;   4F4E4;	
   4F5DE;2398;8000;   6000F;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F5D4;       0;   4F4E4;	
   4F5E8;2304;8000;   4007F;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F5DE;       0;   4F4E4;	
   4F5F2;2398;8000;   6000F;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F5E8;       0;   4F4E4;	
   4F5FC;2304;8000;   4007F;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F5F2;       0;   4F4E4;	
   4F606;2398;8000;   6000F;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F5FC;       0;   4F4E4;	
   4F610;2304;8000;   400A8;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F606;       0;   4F4E4;	
   4F610;2304;8000;   400A8;   0; 1; 4; 0; 4; 8; 0;  74;   0;   4F610;       0;   4F4E4;	
   4F61C;2370;8000;   5000F;   0; 1; 4; 0; 4; A; 0;  74;   0;   4F610;       0;   4F4E4;	
   4F61C;2370;8000;   5000F;   0; 2; 4; 2; 0; 0; 0;  74;   0;   4F950;       0;   4F4E4;	
   4F61C;2370;8000;   5000F;   0; 2; 4; 2; 0; 0; 0;  74; 200;   4F912;       0;   4F4E4;	
   4F61C;2370;8000;   5000F;   0; 2; 4; 2; 0; 0; 0;  74; 200;   4F9AE;       0;   4F4E4;	
   4F626;2374;8000;   6000F;   0; 1; 4; 0; 4; C; 0;  74;   0;   4F61C;       0;   4F4E4;	
   4F626;2374;8000;   6000F;   0; 2; 4; 2; 0; 2; 0;  74; 200;   4F61C;       0;   4F4E4;	
   4F626;2374;8000;   6000F;   0; 2; 4; 2; 0; 4; 0;  74;   0;   4F61C;       0;   4F4E4;	
   4F626;2374;8000;   6000F;   0; 2; 4; 2; 0; 4; 0;  74; 200;   4F61C;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 1; 4; 0; 4; C; 0;  74;   0;   4F626;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 1; 4; 0; 4; C; 0;  74;   0;   4F630;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 2; 4; 2; 0; 2; 0;  74; 200;   4F626;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 2; 4; 2; 0; 2; 0;  74; 200;   4F630;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 2; 4; 2; 0; 4; 0;  74;   0;   4F626;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 2; 4; 2; 0; 4; 0;  74;   0;   4F630;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 2; 4; 2; 0; 4; 0;  74; 200;   4F626;       0;   4F4E4;	
   4F630;2378;8000;   8008F;   0; 2; 4; 2; 0; 4; 0;  74; 200;   4F630;       0;   4F4E4;	
   4F63C;2370;8000;       F;   0; 1; 4; 0; 4; E; 0;  74;   0;   4F630;       0;   4F4E4;	
   4F646;2304;8000;      8A;   0; 1; 4; 0; 4; E; 0;  74;   0;   4F63C;       0;   4F4E4;	
   4F646;2304;8000;      8A;   0; 1; 4; 0; 4; E; 0;  74;   0;   4F646;       0;   4F4E4;	
   4F6BA;2304;8000;      1E; 300; 1; 4; 2; 0; 0; 0;  74;   0;   4F9C4;       0;   4F4E4;	
   4F6BA;2304;8000;      1E; 300; 1; 4; 2; 0; 2; 0;  74;   0;   4F6BA;       0;   4F4E4;	
   4F6BA;2304;8000;      1E; 300; 1; 4; 2; 0; 8; 0;  74; 200;   4F876;       0;   4F4E4;	
   4F6C4;2360;8000;       A; 300; 1; 4; 2; 0; 2; 0;  74;   0;   4F6BA;       0;   4F4E4;	
   4F6CE;2364;8000;       A; 300; 1; 4; 2; 0; 2; 0;  74;   0;   4F6C4;       0;   4F4E4;	
   4F6D8;2360;8000;       A; 300; 1; 4; 2; 0; 2; 0;  74;   0;   4F6CE;       0;   4F4E4;	
   4F6E2;2304;8000;      9E; 300; 1; 4; 2; 0; 2; 0;  74;   0;   4F6D8;       0;   4F4E4;	
   4F6EE;237C;8000;       C; 300; 1; 4; 2; 0; 6; 0;  74;   0;   4F950;       0;   4F4E4;	
   4F6EE;237C;8000;       C; 300; 1; 4; 2; 0; A; 0;  74;   0;   4F912;       0;   4F4E4;	
   4F6EE;237C;8000;       C; 300; 1; 4; 2; 0; A; 0;  74; 200;   4F91C;       0;   4F4E4;	
   4F6EE;237C;8000;       C; 300; 1; 4; 2; 0; A; 0;  74; 200;   4F926;       0;   4F4E4;	
   4F6EE;237C;8000;       C; 300; 1; 4; 2; 0; A; 0;  74; 200;   4F93A;       0;   4F4E4;	
   4F6EE;237C;8000;       C; 300; 1; 4; 2; 0; A; 2;  74; 200;   4F6EE;       0;   4F4E4;	
   4F6F8;2380;8000;     40A; 306; 1; 4; 2; 0; 6; 2;  74;   0;   4F6EE;       0;   4F4E4;	
   4F6F8;2380;8000;     40A; 306; 1; 4; 2; 0; A; 2;  74; 200;   4F6EE;       0;   4F4E4;	
   4F702;2384;8000;      94; 300; 1; 4; 2; 0; A; 2;  74; 200;   4F6F8;       0;   4F4E4;	
   4F744;2398;8000;     88A; 300; 2; 4; 2; 2; 0; 0;  74;   0;   4F912;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74;   0;   4F6BA;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74;   0;   4F6EE;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74;   0;   4F6F8;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74;   0;   4F912;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F6EE;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F7A6;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F7BC;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F912;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F91C;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F926;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F93A;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 0;  74; 200;   4F944;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 2;  74;   0;   4F750;       0;   4F4E4;	
   4F750;239C;8000;     A8A;   0; 2; 4; 2; 2; 2; 2;  74; 200;   4F750;       0;   4F4E4;	
   4F75C;23A0;8000;     80A;   0; 2; 4; 2; 2; 2; 2;  74;   0;   4F750;       0;   4F4E4;	
   4F75C;23A0;8000;     80A;   0; 2; 4; 2; 2; 2; 2;  74; 200;   4F750;       0;   4F4E4;	
   4F766;23A4;8000;     88A;   0; 2; 4; 2; 2; 2; 4;  74;   0;   4F75C;       0;   4F4E4;	
   4F766;23A4;8000;     88A;   0; 2; 4; 2; 2; 2; 4;  74;   0;   4F766;       0;   4F4E4;	
   4F766;23A4;8000;     88A;   0; 2; 4; 2; 2; 2; 4;  74; 200;   4F75C;       0;   4F4E4;	
   4F766;23A4;8000;     88A;   0; 2; 4; 2; 2; 2; 4;  74; 200;   4F766;       0;   4F4E4;	
   4F77E;2310;8000; 601000E; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F524;       0;   4F4E4;	
   4F77E;2310;8000; 601000E; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F77E;       0;   4F4E4;	
   4F788;2314;8000; 801000E; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F77E;       0;   4F4E4;	
   4F792;2318;8000; A00000E; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F788;       0;   4F4E4;	
   4F79C;231C;8000; C00000E; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F792;       0;   4F4E4;	
   4F7A6;2308;8000; 200000E; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F79C;       0;   4F4E4;	
   4F7B0;230C;8000; 401008E; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7A6;       0;   4F4E4;	
   4F7BC;2310;8000; 601000A; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7B0;       0;   4F4E4;	
   4F7BC;2310;8000; 601000A; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7BC;       0;   4F4E4;	
   4F7C6;2314;8000; 801000A; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7BC;       0;   4F4E4;	
   4F7D0;2318;8000; A00000A; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7C6;       0;   4F4E4;	
   4F7DA;231C;8000; C00000A; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7D0;       0;   4F4E4;	
   4F7E4;2308;8000; 200000A; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7DA;       0;   4F4E4;	
   4F7EE;230C;8000; 401008A; 300; 1; 4; 2; 0; 2; 0;  74; 200;   4F7E4;       0;   4F4E4;	
   4F7FA;2310;8000; 6010007; 300; 2; 4; 2; 0; 6; 0;  74; 200;   4F630;       0;   4F4E4;	
   4F7FA;2310;8000; 6010007; 300; 2; 4; 2; 0; 8; 0;  74;   0;   4F7FA;       0;   4F4E4;	
   4F7FA;2310;8000; 6010007; 300; 2; 4; 2; 0; 8; 0;  74;   0;   4F838;       0;   4F4E4;	
   4F7FA;2310;8000; 6010007; 300; 2; 4; 2; 0; 8; 0;  74; 200;   4F7FA;       0;   4F4E4;	
   4F804;2314;8000; 8010007; 300; 2; 4; 2; 0; 8; 0;  74;   0;   4F7FA;       0;   4F4E4;	
   4F804;2314;8000; 8010007; 300; 2; 4; 2; 0; 8; 0;  74; 200;   4F7FA;       0;   4F4E4;	
   4F80E;2318;8000; A000007; 300; 2; 4; 2; 0; 8; 0;  74;   0;   4F804;       0;   4F4E4;	
   4F80E;2318;8000; A000007; 300; 2; 4; 2; 0; 8; 0;  74; 200;   4F804;       0;   4F4E4;	
   4F818;231C;8000; C000007; 300; 2; 4; 2; 0; 8; 0;  74;   0;   4F80E;       0;   4F4E4;	
   4F818;231C;8000; C000007; 300; 2; 4; 2; 0; 8; 0;  74; 200;   4F80E;       0;   4F4E4;	
   4F822;2308;8000; 2000007; 300; 2; 4; 2; 0; 8; 0;  74;   0;   4F818;       0;   4F4E4;	
   4F822;2308;8000; 2000007; 300; 2; 4; 2; 0; 8; 0;  74; 200;   4F818;       0;   4F4E4;	
   4F82C;230C;8000; 4010087; 300; 2; 4; 2; 0; 8; 0;  74;   0;   4F822;       0;   4F4E4;	
   4F82C;230C;8000; 4010087; 300; 2; 4; 2; 0; 8; 0;  74; 200;   4F822;       0;   4F4E4;	
   4F838;2310;8000; 6010004; 300; 2; 4; 2; 0; 6; 0;  74;   0;   4F630;       0;   4F4E4;	
   4F876;2338;8000;       A; 400; 1; 4; 2; 0; 8; 0;  74; 200;   4F9A2;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F524;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F744;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F9C4;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F630;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F6BA;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F6EE;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F912;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F9C4;       0;   4F4E4;	
   4F912;2328;8000; 6010007; 300; 2; 4; 2; 0; 0; 0;  74; 200;   4F9C4;       0;   4F4E4;	
   4F91C;232C;8000; 8010007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F912;       0;   4F4E4;	
   4F926;2330;8000; A000007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F91C;       0;   4F4E4;	
   4F930;2334;8000; C000007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F926;       0;   4F4E4;	
   4F93A;2320;8000; 2000007; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F930;       0;   4F4E4;	
   4F944;2324;8000; 4010087; 300; 1; 4; 2; 0; 4; 0;  74; 200;   4F93A;       0;   4F4E4;	
   4F950;2328;8000; 6010004; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F6BA;       0;   4F4E4;	
   4F950;2328;8000; 6010004; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F950;       0;   4F4E4;	
   4F950;2328;8000; 6010004; 300; 2; 4; 2; 0; 0; 0;  74;   0;   4F9C4;       0;   4F4E4;	
   4F95A;232C;8000; 8010004; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F950;       0;   4F4E4;	
   4F964;2330;8000; A000004; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F95A;       0;   4F4E4;	
   4F96E;2334;8000; C000004; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F964;       0;   4F4E4;	
   4F978;2320;8000; 2000004; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F96E;       0;   4F4E4;	
   4F982;2324;8000; 4010084; 300; 1; 4; 2; 0; 4; 0;  74;   0;   4F978;       0;   4F4E4;	
   4F98E;2340;8000;       A; 400; 1; 4; 2; 0; 6; 0;  74; 200;   4F912;       0;   4F4E4;	
   4F998;2344;8000;       F; 500; 1; 4; 2; 0; 6; 0;  74; 200;   4F98E;       0;   4F4E4;	
   4F9A2;2344;8000;      D0; 500; 1; 4; 2; 0; 6; 0;  74; 200;   4F998;       0;   4F4E4;	
   4F9AE;2350;8000;   2000F; 200; 2; 4; 2; 2; 2; 4;  74; 200;   4F766;       0;   4F4E4;	
   4F9AE;2350;8000;   2000F; 200; 2; 4; 2; 2; 2; 6;  74; 200;   4F9AE;       0;   4F4E4;	
   4F9B8;2354;8000;   3008F; 200; 2; 4; 2; 2; 2; 6;  74; 200;   4F9AE;       0;   4F4E4;	
   4F9C4;2350;8000;   2000F; 200; 2; 4; 2; 2; 2; 4;  74;   0;   4F766;       0;   4F4E4;	
